id,user_id,user_nickname,date_taken,date_uploaded,title,longitude,latitude,accuracy_coordinates,page_url,video_url
62803015,67458569@N00,colink.,2008-08-23 16:27:38,1219541993,IMG_4639_edited-1,-79.364365,43.684585,16.0,http://www.flickr.com/photos/67458569@N00/2790542337/,http://farm4.staticflickr.com/3254/2790542337_e0680cb73d.jpg
57815743,96804425@N00,.gabriel,2006-07-25 21:44:51,1153952913,Over+the+shoulder,-79.425148,43.637313,15.0,http://www.flickr.com/photos/96804425@N00/199123598/,http://farm1.staticflickr.com/72/199123598_e78dff1471.jpg
83322161,7616875@N04,daniel_dimarco,2010-01-14 21:22:29,1263608539,highfidelity_087_filtered,-79.394749,43.663672,16.0,http://www.flickr.com/photos/7616875@N04/4277312533/,http://farm5.staticflickr.com/4037/4277312533_705ce8a8fd.jpg
63790088,94064020@N00,JasonParis,2011-05-28 15:32:10,1307234355,Hariri+Pontarini+Architects,-79.400382,43.644631,16.0,http://www.flickr.com/photos/94064020@N00/5797881981/,http://farm3.staticflickr.com/2455/5797881981_a16c52f793.jpg
66771226,10014440@N06,%E6%9D%BE%E6%9E%97%EF%BC%AC,2008-09-01 19:35:53,1220331449,IMG_8429.JPG,-79.417076,43.632254,16.0,http://www.flickr.com/photos/10014440@N06/2820714952/,http://farm4.staticflickr.com/3289/2820714952_6b61521b59.jpg
99013454,10627620@N06,R.+Flores,2012-02-08 15:32:52,1328753990,VIVA5160_20120208_IMG_0788,-79.41626,43.782651,16.0,http://www.flickr.com/photos/10627620@N06/6844258579/,http://farm8.staticflickr.com/7013/6844258579_15780d4e79.jpg
81470738,80089713@N00,OMouse,2011-10-07 13:08:32,1323123984,IMAG0202.jpg,-79.184818,43.818674,12.0,http://www.flickr.com/photos/80089713@N00/6462362707/,http://farm8.staticflickr.com/7167/6462362707_7fa99b68b4.jpg
73474726,31911001@N00,rhyndman,2013-06-23 10:09:54,1371999344,Breakfast+at+3030+Dundas+West%2C+The+Junction%2C+Toronto,-79.470347,43.665476,16.0,http://www.flickr.com/photos/31911001@N00/9117663934/,http://farm4.staticflickr.com/3822/9117663934_50b58802f7.jpg
72202666,94382772@N00,Jason+Verwey,2010-07-08 13:11:54,1278707488,humans,-79.388623,43.650702,14.0,http://www.flickr.com/photos/94382772@N00/4778267412/,http://farm5.staticflickr.com/4102/4778267412_75758b3763.jpg
52333625,15249769@N00,dave416,2009-12-04 14:11:50,1259953910,Christmas+lights,-79.38085500000003,43.654552,14.0,http://www.flickr.com/photos/15249769@N00/4157858997/,http://farm3.staticflickr.com/2604/4157858997_a30215ed1f.jpg
92405963,27291676@N06,photoswebpm,2012-05-22 00:00:03,1337869637,Le+PM+et+Leurs+Altesses+Royales+le+prince+de+Galles+et+la+duchesse+de+Cornouailles+comm%C3%A9morent+la+Guerre+de+1812,-79.396862,43.629303,14.0,http://www.flickr.com/photos/27291676@N06/7261870074/,http://farm8.staticflickr.com/7071/7261870074_945aec67f7.jpg
64262087,99906907@N00,diathesis,2006-04-23 13:35:08,1146048849,Wet+Flora,-79.35296,43.67823900000001,15.0,http://www.flickr.com/photos/99906907@N00/135313338/,http://farm1.staticflickr.com/46/135313338_c5a27e6e7b.jpg
82404638,13785615@N00,pacres,2012-10-28 11:01:26,1351447944,,-79.206333,43.821667,16.0,http://www.flickr.com/photos/13785615@N00/8131824377/,http://farm9.staticflickr.com/8323/8131824377_3460fba632.jpg
49060243,7616875@N04,daniel_dimarco,2011-06-25 16:30:21,1309314978,opcpicnic2011_filtered_138,-79.46127800000002,43.648882,15.0,http://www.flickr.com/photos/7616875@N04/5882750401/,http://farm6.staticflickr.com/5276/5882750401_0ab3104139.jpg
76721991,50034279@N00,Rock+Out+Shots+-+Peter+Schorn,2010-06-17 00:00:04,1277581151,Great+Bloomers+%28NXNE2010%29-2.jpg,-79.400285,43.657587,16.0,http://www.flickr.com/photos/50034279@N00/4735922313/,http://farm5.staticflickr.com/4100/4735922313_8806d31c74.jpg
68514278,7335600@N06,SeabrookeLeckie.com,2007-09-19 12:06:39,1190644262,Baird%27s+and+Least+Sandpipers,-79.33090200000002,43.63185,15.0,http://www.flickr.com/photos/7335600@N06/1432664141/,http://farm2.staticflickr.com/1155/1432664141_46d8077f43.jpg
97110263,10627620@N06,R.+Flores,2008-04-29 00:00:00,1218490304,go2343_20080429_img_2856,-79.415198,43.782465,16.0,http://www.flickr.com/photos/10627620@N06/2754078493/,http://farm4.staticflickr.com/3183/2754078493_b7d530557b.jpg
73625490,84987970@N00,Sweet+One,2009-05-24 15:27:33,1243824910,DSCN5225,-79.387679,43.651874,16.0,http://www.flickr.com/photos/84987970@N00/3583393279/,http://farm4.staticflickr.com/3410/3583393279_3f225ff0ef.jpg
79363720,13833167@N00,lars_o_matic,2011-01-28 20:43:55,1296446767,IMG_4778,-79.39296,43.668087,16.0,http://www.flickr.com/photos/13833167@N00/5403614630/,http://farm6.staticflickr.com/5300/5403614630_7df9abce20.jpg
70299713,44124363348@N01,onshi,2007-03-23 22:12:58,1174702378,Tiles,-79.380388,43.653978,16.0,http://www.flickr.com/photos/44124363348@N01/431969305/,http://farm1.staticflickr.com/180/431969305_cc9b20d145.jpg
94978913,42152564@N04,korpisto,2009-07-01 00:00:00,1336296830,6x7-09024,-79.41405,43.647597,14.0,http://www.flickr.com/photos/42152564@N04/7147809291/,http://farm9.staticflickr.com/8027/7147809291_79bfaa23f7.jpg
65194119,19232773@N00,Kalense+Kid,2005-07-31 12:23:38,1126966433,dawn+city+over+water,-79.352016,43.637193,12.0,http://www.flickr.com/photos/19232773@N00/44013434/,http://farm1.staticflickr.com/24/44013434_1ac6a35888.jpg
95494576,10627620@N06,R.+Flores,2011-06-06 00:12:01,1307333521,4048_20110605_IMG_6277,-79.39194300000003,43.637666,16.0,http://www.flickr.com/photos/10627620@N06/5803195484/,http://farm4.staticflickr.com/3055/5803195484_70f9c01308.jpg
68333955,14125170@N02,jazzijava,2011-06-15 08:21:50,1308193049,2011%2F15%2F06,-79.336776,43.72348,15.0,http://www.flickr.com/photos/14125170@N02/5837740811/,http://farm6.staticflickr.com/5149/5837740811_aa5e18d3cc.jpg
63552600,50034279@N00,Rock+Out+Shots+-+Peter+Schorn,2012-06-15 00:00:02,1340337974,Yamantaka--Sonic+Titan+%28NXNE+2012%29-8.jpg,-79.42237,43.649134,16.0,http://www.flickr.com/photos/50034279@N00/7417973332/,http://farm8.staticflickr.com/7250/7417973332_67f06ca0c3.jpg
97743926,33182025@N00,.%3AAxle%3A.,2006-12-18 09:59:54,1166545442,Fallen,-79.435057,43.663991,16.0,http://www.flickr.com/photos/33182025@N00/327272276/,http://farm1.staticflickr.com/137/327272276_16e081416f.jpg
85212910,13658595@N08,macz_out,2007-06-24 15:56:07,1189977935,Madison+Avenue,-79.403944,43.669516,13.0,http://www.flickr.com/photos/13658595@N08/1392919323/,http://farm2.staticflickr.com/1039/1392919323_9923b444f4.jpg
60781095,48784629@N00,compscigrad,2008-07-26 21:58:39,1217216743,Sugar+Sammy,-79.378902,43.653947,16.0,http://www.flickr.com/photos/48784629@N00/2708495887/,http://farm4.staticflickr.com/3279/2708495887_e565d1f64b.jpg
72881260,63587649@N00,jacob+earl,2009-05-22 18:37:02,1243974342,the+toronto+zoo,-79.183487,43.820594,14.0,http://www.flickr.com/photos/63587649@N00/3590344890/,http://farm3.staticflickr.com/2461/3590344890_88aeaa4c93.jpg
70698614,27335864@N06,heather.williams,2008-12-15 21:52:17,1229412130,%23hohoto072,-79.419651,43.655577,14.0,http://www.flickr.com/photos/27335864@N06/3112924328/,http://farm4.staticflickr.com/3158/3112924328_12cdb68d9b.jpg
29319571,14351900@N00,Archangeli,2009-12-05 12:35:09,1260142668,Kevin+H.,-79.414737,43.645314,15.0,http://www.flickr.com/photos/14351900@N00/4164660288/,http://farm3.staticflickr.com/2499/4164660288_499dff06ea.jpg
90494398,49503002894@N01,Kris+Krug,2013-06-01 06:08:23,1370092103,After+a+week+of+travel%2C+adventure+%26+good+times...+The+Travel+Blogger+Expo+starts+now+%23explorecanada+%23bloggertrain+%23tbex,-79.385103,43.642679,16.0,http://www.flickr.com/photos/49503002894@N01/8912319254/,http://farm6.staticflickr.com/5469/8912319254_a7bd2f846e.jpg
75524294,54329815@N00,Andrew+Currie,2011-02-08 14:25:15,1297193115,Did+you+know+%40asnsploitation%27s+Lana+Carillo+sells+cupcakes+at+a+local+bakery%3F+Now+you+do%21,-79.383516,43.656012,14.0,http://www.flickr.com/photos/54329815@N00/5428401483/,http://farm6.staticflickr.com/5091/5428401483_5d760b868f.jpg
94527489,87473264@N00,mischiru,2007-04-24 18:21:45,1180508754,Unguarded+Exit,-79.386048,43.637635,16.0,http://www.flickr.com/photos/87473264@N00/521122790/,http://farm1.staticflickr.com/215/521122790_14e8e6c67e.jpg
93844490,50694612@N00,cyberbry,2007-05-12 17:00:08,1179003608,IMG_1210,-79.383773,43.652317,14.0,http://www.flickr.com/photos/50694612@N00/495255037/,http://farm1.staticflickr.com/193/495255037_9e19825110.jpg
83580482,7616875@N04,daniel_dimarco,2012-05-12 10:23:37,1338590349,womensretreat_015_filtered,-79.425466,43.660684,16.0,http://www.flickr.com/photos/7616875@N04/7317004152/,http://farm8.staticflickr.com/7080/7317004152_fa1e6f0758.jpg
71674646,34961066@N00,Maia+C,2009-06-05 20:04:53,1253059856,Royal+Ontario+Museum,-79.394502,43.667832,15.0,http://www.flickr.com/photos/34961066@N00/3923926195/,http://farm3.staticflickr.com/2427/3923926195_e8993df877.jpg
94768840,76323119@N00,Matthew+Burpee,2013-10-07 00:31:10,1381120270,Nowhere+to+sit.,-79.376817,43.653638,16.0,http://www.flickr.com/photos/76323119@N00/10131594274/,http://farm3.staticflickr.com/2836/10131594274_9efdfdb7c2.jpg
65565783,39587684@N00,Lord+of+the+Wings%C2%A9,2013-08-05 19:11:59,1375755744,British+Airways+%7C+Boeing+747-436+%7C+G-CIVJ+%7C+Flight+BA99+LHR+-+YYZ,-79.632402,43.696706,16.0,http://www.flickr.com/photos/39587684@N00/9446426173/,http://farm6.staticflickr.com/5466/9446426173_ed636c863a.jpg
35008670,65846543@N00,Jason+O%27Halloran,2007-04-10 00:36:47,1176351245,Airplanes,-79.631631,43.696951,14.0,http://www.flickr.com/photos/65846543@N00/456167167/,http://farm1.staticflickr.com/245/456167167_a1da416a82.jpg
79443921,31499593@N03,Roger%27s+Eye+%3C%28r%29%3E,2010-09-12 13:13:16,1284330848,Cheetah,-79.18729599999998,43.817792,16.0,http://www.flickr.com/photos/31499593@N03/4984558496/,http://farm5.staticflickr.com/4153/4984558496_85a5d79d82.jpg
81625240,31911001@N00,rhyndman,2009-04-06 15:14:55,1239240869,mesh09+Photos,-79.38839200000002,43.660273,16.0,http://www.flickr.com/photos/31911001@N00/3424758311/,http://farm4.staticflickr.com/3398/3424758311_23a876b122.jpg
66284038,42536354@N00,designwallah,2013-03-09 14:13:50,1365040492,P3090035,-79.35459200000003,43.666824,16.0,http://www.flickr.com/photos/42536354@N00/8617286253/,http://farm9.staticflickr.com/8125/8617286253_bf8bc1530a.jpg
95553801,86993416@N00,%5Bbastian.%5D,2013-03-28 13:25:08,1364752669,Casa+Loma,-79.409319,43.677866,16.0,http://www.flickr.com/photos/86993416@N00/8607208450/,http://farm9.staticflickr.com/8519/8607208450_7f1e03957c.jpg
78177571,39460517@N03,Tsar+Kasim,2009-11-19 18:35:49,1258699133,Wish+Tree+Ceremony+%2352,-79.380565,43.653485,16.0,http://www.flickr.com/photos/39460517@N03/4118586939/,http://farm3.staticflickr.com/2619/4118586939_64fa3f6d8c.jpg
61391814,33508215@N00,basair,2012-11-08 16:41:31,1359821771,Dusk+and+fog+over+Toronto,-79.38205699999997,43.650112,12.0,http://www.flickr.com/photos/33508215@N00/8437555689/,http://farm9.staticflickr.com/8464/8437555689_3fb7db9854.jpg
71466927,10627620@N06,R.+Flores,2011-05-29 23:08:16,1306724896,5198_20110529_IMG_6021,-79.397082,43.697657,16.0,http://www.flickr.com/photos/10627620@N06/5774546374/,http://farm3.staticflickr.com/2257/5774546374_1ae7fac469.jpg
92374649,34211328@N00,Paul+Henman,2011-06-25 10:52:43,1309190695,%3AP,-79.376564,43.619129,15.0,http://www.flickr.com/photos/34211328@N00/5877052809/,http://farm6.staticflickr.com/5073/5877052809_839b902385.jpg
82959894,7616875@N04,daniel_dimarco,2011-06-25 19:23:49,1309316544,opcpicnic2011_filtered_308,-79.46127800000002,43.648882,15.0,http://www.flickr.com/photos/7616875@N04/5882818441/,http://farm6.staticflickr.com/5279/5882818441_6c8fa59f1b.jpg
83535638,88105592@N00,Bill+Hertha+...+out+of+the+office+...,2008-04-13 14:21:58,1208126731,Garden+Blooms,-79.395256,43.828147,16.0,http://www.flickr.com/photos/88105592@N00/2411888122/,http://farm4.staticflickr.com/3274/2411888122_df69469d8b.jpg
77409480,55289779@N00,booledozer,2013-11-19 14:29:18,1384964313,Tugs+escort+the+Algoma+Quebecois+from+Toronto+harbour%2C+2013+11+19+%2824%29,-79.36425600000003,43.649005,16.0,http://www.flickr.com/photos/55289779@N00/10963643796/,http://farm3.staticflickr.com/2816/10963643796_a74c92dbfc.jpg
64531064,71582715@N00,Joseph_Lin,2004-12-29 16:04:46,1230712702,C125-04C29_34,-79.35373299999998,43.724777,12.0,http://www.flickr.com/photos/71582715@N00/3152498469/,http://farm4.staticflickr.com/3246/3152498469_cd7be8b64e.jpg
90553078,99906907@N00,diathesis,2007-09-15 13:07:31,1200890737,The+Dismount,-79.315516,43.684232,16.0,http://www.flickr.com/photos/99906907@N00/2208661782/,http://farm3.staticflickr.com/2163/2208661782_da2e0a2b49.jpg
50903091,20344209@N00,James+V.+McCoy,2006-09-05 12:32:29,1157943880,,-79.409201,43.678091,16.0,http://www.flickr.com/photos/20344209@N00/240062974/,http://farm1.staticflickr.com/85/240062974_7e5d0fcbbd.jpg
20009004,7322882@N05,Lsbentz,2005-10-21 23:47:03,1175208983,Steve%27s+Mouth,-79.38600500000003,43.638497,15.0,http://www.flickr.com/photos/7322882@N05/439140518/,http://farm1.staticflickr.com/172/439140518_07117498e8.jpg
92508644,7616875@N04,daniel_dimarco,2010-09-14 22:52:39,1284551605,richardiii_1027_filtered,-79.394749,43.663672,16.0,http://www.flickr.com/photos/7616875@N04/4992386957/,http://farm5.staticflickr.com/4111/4992386957_b94f2d567e.jpg
64783769,21116747@N02,David+Ooms,2011-09-28 12:56:57,1320018385,Ontario+and+Qu%C3%A9bec+2011+-+049.jpg,-79.383092,43.642799,16.0,http://www.flickr.com/photos/21116747@N02/6296854848/,http://farm7.staticflickr.com/6037/6296854848_d36548d473.jpg
76482677,28270573@N03,TomFlemming,2012-11-12 16:58:39,1353979608,P1120535,-79.38533000000002,43.64855900000001,11.0,http://www.flickr.com/photos/28270573@N03/8222844496/,http://farm9.staticflickr.com/8066/8222844496_c4d2a10543.jpg
98192232,7616875@N04,daniel_dimarco,2008-12-25 21:58:19,1235457576,christmas08_238_filtered,-79.470162,43.808908,16.0,http://www.flickr.com/photos/7616875@N04/3305251303/,http://farm4.staticflickr.com/3592/3305251303_39507839a9.jpg
61299158,84987970@N00,Sweet+One,2008-03-29 19:59:51,1206945425,DSCN1905,-79.38299,43.653023,16.0,http://www.flickr.com/photos/84987970@N00/2375948755/,http://farm3.staticflickr.com/2124/2375948755_c047eb34e0.jpg
35277464,54229650@N00,%3C3+%5B+%7B+-+a+u+b+r+e+y+-+%7D+%5D,2006-07-29 20:50:30,1154303542,Group+on+the+Stairs,-79.383087,43.646758,11.0,http://www.flickr.com/photos/54229650@N00/202283286/,http://farm1.staticflickr.com/70/202283286_a98692bcea.jpg
11840855,7616875@N04,daniel_dimarco,2011-07-18 22:06:03,1311057331,lysistrata_-454_filtered,-79.394524,43.666168,16.0,http://www.flickr.com/photos/7616875@N04/5953120711/,http://farm7.staticflickr.com/6013/5953120711_1b80d3d141.jpg
64492942,9911655@N08,wyliepoon,2009-05-24 01:23:46,1243225760,IMG_9402,-79.332575,43.677401,14.0,http://www.flickr.com/photos/9911655@N08/3561239799/,http://farm4.staticflickr.com/3360/3561239799_f07e0bfe1d.jpg
63544448,86097443@N00,jtrant,2006-01-10 09:43:08,1139706590,jt-2006-01-10_09-43-08,-79.296848,43.66585300000001,14.0,http://www.flickr.com/photos/86097443@N00/98471345/,http://farm1.staticflickr.com/24/98471345_be53f29451.jpg
68150254,10014440@N06,%E6%9D%BE%E6%9E%97%EF%BC%AC,2008-07-01 21:47:43,1214973428,IMG_5838.JPG,-79.391605,43.636443,16.0,http://www.flickr.com/photos/10014440@N06/2629580743/,http://farm4.staticflickr.com/3068/2629580743_32d3221cdc.jpg
68434302,9911655@N08,wyliepoon,2009-10-03 21:26:26,1254719369,IMG_5157,-79.37931,43.6539,14.0,http://www.flickr.com/photos/9911655@N08/3983036236/,http://farm3.staticflickr.com/2478/3983036236_02ac524973.jpg
85755985,32156887@N00,Colby+Cosh,2009-04-24 12:10:28,1253680188,Trail+Smoke+Eaters,-79.378066,43.646991,14.0,http://www.flickr.com/photos/32156887@N00/3946177657/,http://farm3.staticflickr.com/2630/3946177657_afc6b6b128.jpg
63864448,11090433@N05,Velnich,2008-10-05 04:34:50,1223227526,Nuit+Blanche+2008+117,-79.380716,43.64526,16.0,http://www.flickr.com/photos/11090433@N05/2914947609/,http://farm4.staticflickr.com/3016/2914947609_af617857ef.jpg
71856769,46769540@N00,alexindigo,2008-10-04 09:52:26,1224672179,,-79.39958100000003,43.660449,16.0,http://www.flickr.com/photos/46769540@N00/2963368245/,http://farm4.staticflickr.com/3024/2963368245_ffbb17bae6.jpg
11966434,55289779@N00,booledozer,2014-02-12 17:03:16,1392253460,Frozen+Toronto+waterfront%2C+2014+02+12+%2828%29,-79.36332800000002,43.649211,16.0,http://www.flickr.com/photos/55289779@N00/12490230674/,http://farm4.staticflickr.com/3772/12490230674_20a9bc7784.jpg
73091887,60142746@N00,Stephen+Rees,2006-01-11 09:33:02,1143407155,TTC+4092+on+510+Spadina+at+Front+2006_0111,-79.393644,43.64196,16.0,http://www.flickr.com/photos/60142746@N00/118327717/,http://farm1.staticflickr.com/52/118327717_d32f89654c.jpg
64033668,22057420@N00,L.Richarz,2012-02-16 15:24:20,1329524983,Holy+Chuck%3A+Go+Chuck+Yourself,-79.394159,43.687503,15.0,http://www.flickr.com/photos/22057420@N00/6893965785/,http://farm8.staticflickr.com/7181/6893965785_a19e721503.jpg
99175105,43081635@N08,Lisa5588,2010-07-03 21:28:45,1278376428,DSCN1668,-79.391927,43.665419,14.0,http://www.flickr.com/photos/43081635@N08/4766206670/,http://farm5.staticflickr.com/4093/4766206670_0014a2c54c.jpg
71143363,7327243@N05,Dougtone,2009-07-26 06:44:09,1248738662,072609+605,-79.403686,43.66042,9.0,http://www.flickr.com/photos/7327243@N05/3763207677/,http://farm3.staticflickr.com/2598/3763207677_9ffbc3b454.jpg
41987475,26010466@N07,julio.garciah,2010-02-18 14:17:33,1267892838,wintry,-79.42621700000002,43.656422,16.0,http://www.flickr.com/photos/26010466@N07/4410605083/,http://farm3.staticflickr.com/2785/4410605083_f5846f478a.jpg
63181343,25802393@N02,alonso_inostrosa,2013-04-27 20:07:19,1383843542,Toronto+CN+Tower,-79.38659200000002,43.6423,16.0,http://www.flickr.com/photos/25802393@N02/10727855065/,http://farm4.staticflickr.com/3805/10727855065_c211ce378b.jpg
86288783,7119320@N05,Sean_Marshall,2008-11-26 19:08:56,1228026393,Walmer+Exit,-79.404587,43.667312,13.0,http://www.flickr.com/photos/7119320@N05/3070407400/,http://farm4.staticflickr.com/3049/3070407400_3266d8e25f.jpg
45669381,75523874@N00,Andrew.O,2006-06-28 22:08:31,1151546846,Palais+Royale+HDR,-79.445657,43.637037,13.0,http://www.flickr.com/photos/75523874@N00/177399565/,http://farm1.staticflickr.com/73/177399565_25632de4ec.jpg
95562781,49889874@N05,marc+falardeau,2011-07-08 16:35:40,1310162390,IT+IS%2C+CAUSE+I+READ+IT,-79.415059,43.641758,14.0,http://www.flickr.com/photos/49889874@N05/5916880958/,http://farm7.staticflickr.com/6027/5916880958_a74747c9f6.jpg
67723715,65077953@N08,Justin+Tung,2011-09-11 10:13:52,1316900609,Dragonflies+and+Civil+Dragons+at+2011+GWN+%2813%29,-79.431946,43.630802,16.0,http://www.flickr.com/photos/65077953@N08/6179270898/,http://farm7.staticflickr.com/6155/6179270898_af4dbbf036.jpg
17181126,79281747@N00,milan.ilnyckyj,2013-11-18 21:47:46,1384829266,Taylor+Self,-79.39747,43.664612,16.0,http://www.flickr.com/photos/79281747@N00/10936873745/,http://farm4.staticflickr.com/3685/10936873745_cf3db20451.jpg
69896738,68549731@N00,Gord+Campbell,1993-02-15 22:00:00,1196220426,Fight+Night,-79.523935,43.794982,14.0,http://www.flickr.com/photos/68549731@N00/2070537860/,http://farm3.staticflickr.com/2267/2070537860_a5d0e5dc5c.jpg
92418591,32876255@N06,Hyacinthe+Raimbault,2012-08-22 23:35:04,1345769985,The+Crooked+Brothers,-79.42071999999997,43.64973,16.0,http://www.flickr.com/photos/32876255@N06/7847910812/,http://farm8.staticflickr.com/7265/7847910812_1e49c553ed.jpg
31399610,74207162@N00,spiritflare,2010-12-18 15:35:25,1292789500,solitude+post,-79.455893,43.637729,15.0,http://www.flickr.com/photos/74207162@N00/5275126038/,http://farm6.staticflickr.com/5126/5275126038_3c9c5cc80f.jpg
54029520,78357553@N00,Deep+Kapadia,2006-04-16 18:12:35,1145770666,Way+too+much+time,-79.387035,43.642721,13.0,http://www.flickr.com/photos/78357553@N00/133263998/,http://farm1.staticflickr.com/50/133263998_6733a34ae9.jpg
70415708,30769448@N00,Seyemon,2007-05-13 10:21:27,1180549021,mothersday07+036,-79.424082,43.643276,16.0,http://www.flickr.com/photos/30769448@N00/521867773/,http://farm1.staticflickr.com/221/521867773_fcbdb40ba5.jpg
62074353,26150046@N06,Nicholas+Doumani,2009-10-18 14:28:50,1259153187,Fruit+Bat-1,-79.183017,43.818875,16.0,http://www.flickr.com/photos/26150046@N06/4132799679/,http://farm3.staticflickr.com/2532/4132799679_4dfdf500a0.jpg
92796519,31349854@N00,drpritch,2010-05-31 15:02:38,1277859989,Rainbow+pose,-79.390762,43.649155,16.0,http://www.flickr.com/photos/31349854@N00/4747087905/,http://farm5.staticflickr.com/4077/4747087905_f6d9d76199.jpg
78012440,9050799@N06,coldacid,2012-08-25 17:17:07,1345952868,Headcrab+Zombie+Attack,-79.38545,43.642469,16.0,http://www.flickr.com/photos/9050799@N06/7861469100/,http://farm9.staticflickr.com/8439/7861469100_0655f4e0b4.jpg
71291192,7616875@N04,daniel_dimarco,2012-10-16 19:24:13,1350455542,rachelcorrie_094_filtered,-79.39479399999998,43.663628,16.0,http://www.flickr.com/photos/7616875@N04/8096181248/,http://farm9.staticflickr.com/8188/8096181248_0341bf49f1.jpg
10876989,27168489@N00,DazedEffect,2011-05-02 10:34:54,1304901977,Toronto+Chinatown,-79.398729,43.65418,15.0,http://www.flickr.com/photos/27168489@N00/5701781344/,http://farm6.staticflickr.com/5305/5701781344_30de59f112.jpg
91511778,34211328@N00,Paul+Henman,2009-10-31 10:57:56,1257114729,Halloween+house,-79.430362,43.698583,16.0,http://www.flickr.com/photos/34211328@N00/4065454229/,http://farm3.staticflickr.com/2599/4065454229_4d4c03f9d2.jpg
50664312,87333799@N00,October+Merger,2006-10-14 23:51:04,1162755814,Photo+%28583%29,-79.360513,43.649941,15.0,http://www.flickr.com/photos/87333799@N00/289709492/,http://farm1.staticflickr.com/113/289709492_4a6583c3f4.jpg
91519679,69367147@N00,v+i+p+e+z,2008-05-12 16:09:48,1210669544,IMG_4386,-79.293265,43.697463,16.0,http://www.flickr.com/photos/69367147@N00/2489277406/,http://farm4.staticflickr.com/3198/2489277406_97b75b5371.jpg
95792982,39587684@N00,Lord+of+the+Wings%C2%A9,2008-07-19 12:08:30,1216496202,DSC_0028,-79.32238199999998,43.674483,16.0,http://www.flickr.com/photos/39587684@N00/2683339138/,http://farm4.staticflickr.com/3004/2683339138_d769e2521e.jpg
98523993,23582291@N03,Dave+Jones+-+one+of+many,2008-10-06 23:10:20,1223437415,The+View+of+Yonge+and+Dundas+at+Night+2,-79.383575,43.657902,16.0,http://www.flickr.com/photos/23582291@N03/2923734704/,http://farm4.staticflickr.com/3202/2923734704_fec5cdef62.jpg
71523989,52078443@N06,KajiKingStarzky,2011-10-22 12:48:28,1319407288,Zombie+Ronald+5,-79.41432900000002,43.648381,16.0,http://www.flickr.com/photos/52078443@N06/6274332114/,http://farm7.staticflickr.com/6236/6274332114_99edc7102f.jpg
87811180,39460517@N03,Tsar+Kasim,2009-11-19 18:24:12,1258698655,Wish+Tree+Ceremony+%2340,-79.380565,43.653485,16.0,http://www.flickr.com/photos/39460517@N03/4118576347/,http://farm3.staticflickr.com/2798/4118576347_820b1d790c.jpg
90888978,12955651@N07,dane+brian,2008-03-08 15:43:35,1205097381,March+2008+-+163,-79.38720699999998,43.647503,12.0,http://www.flickr.com/photos/12955651@N07/2321485863/,http://farm4.staticflickr.com/3106/2321485863_ca2384fd8f.jpg
79282679,19936702@N03,makasinkwe,2007-11-10 20:19:47,1194754787,Blazing+Dwight+and+Mamie+2,-79.420477,43.682091,16.0,http://www.flickr.com/photos/19936702@N03/1958535299/,http://farm3.staticflickr.com/2353/1958535299_b01a38134b.jpg
74210416,14125170@N02,jazzijava,2010-08-14 14:35:56,1281929087,%22Blueberry+Peach+Pie%22,-79.362876,43.686794,15.0,http://www.flickr.com/photos/14125170@N02/4896020651/,http://farm5.staticflickr.com/4097/4896020651_9d1381bfe4.jpg
89561514,7616875@N04,daniel_dimarco,2010-03-20 19:23:43,1269566694,nursingformal_024_filtered,-79.386391,43.655309,16.0,http://www.flickr.com/photos/7616875@N04/4463124805/,http://farm5.staticflickr.com/4022/4463124805_b0a5547e02.jpg
92599649,84987970@N00,Sweet+One,2010-03-27 21:30:02,1269743768,IMG_0832,-79.381123,43.653403,16.0,http://www.flickr.com/photos/84987970@N00/4468887038/,http://farm5.staticflickr.com/4023/4468887038_2b630616b2.jpg
85851352,70421659@N00,malstad,2009-12-20 20:04:36,1261361076,24x3,-79.370952,43.658356,16.0,http://www.flickr.com/photos/70421659@N00/4201406677/,http://farm3.staticflickr.com/2605/4201406677_2971dded3f.jpg
82294425,45742513@N00,ronobot,2012-09-24 23:29:48,1348543788,J.+MURPH.+LOU.,-79.40951,43.665371,16.0,http://www.flickr.com/photos/45742513@N00/8022060890/,http://farm9.staticflickr.com/8036/8022060890_217566e9e4.jpg
49678505,16846345@N07,W1N9Zr0,2007-05-27 17:04:18,1212628728,Final+Fantasy,-79.57863,43.69163,15.0,http://www.flickr.com/photos/16846345@N07/2552669378/,http://farm4.staticflickr.com/3268/2552669378_b2f2070de6.jpg
97761378,24854893@N00,Bobolink,2009-12-25 08:17:59,1261921157,Christmas+2009_0186,-79.326277,43.717969,16.0,http://www.flickr.com/photos/24854893@N00/4218187741/,http://farm3.staticflickr.com/2731/4218187741_c35f519902.jpg
62041414,87141680@N00,rastalam,2005-01-14 09:12:41,1374298587,Back+End+Of+A+Cold+Front,-79.451494,43.757751,14.0,http://www.flickr.com/photos/87141680@N00/9326286718/,http://farm6.staticflickr.com/5508/9326286718_19aab8177c.jpg
80957872,84987970@N00,Sweet+One,2009-09-06 16:50:43,1252705697,DSCN7088,-79.323799,43.635438,15.0,http://www.flickr.com/photos/84987970@N00/3910089629/,http://farm4.staticflickr.com/3513/3910089629_83bfb6b1d1.jpg
